-1,29,97,9,93,99,34,85,19,34,78,51,43,18,16,47,52,5,65,52,96,46,24,46,49,48,43,50,65,54,14,58,75,87,12,89,91,90,11,8,91,51,7,50,69,90,43,68,95,61,53,86,55,89,11,7,19,61,88,53,78,87,67,50,41,76,77,81,42,66,18,56,27,12,5,89,66,46,86,87,8,43,86,50,1,19,11,53,84,46,18,82,73,53,22,83,22,38,99,21,95,18,23,70,14,41,65,92,55,63,80,40,60,5,93,93,37,59,12,48,49,52,34,52,44,6,5,52,35,44,28,3,81,83,78,51,7,71,64,54,93,50,89,52,33,55,7,19,27,44,2,95,89,58,89,94,40,50,10,86,38,47,97,99,15,48,54,39,40,28,15,68,23,5,48,70,44,9,73,87,87,74,21,76,19,40,7,28,77,73,26,91,87,27,63,38,10,98,45,67,85,11,27,12,84,19,15,52,13,79,46,32,61,28,16,68,65,44,28,20,69,26,74,31,21,34,99,81,68,3,76,53,71,6,28,91,57,26,43,36,65,34,89,75,3,92,26,46,39,60,17,86,96,37,84,15,60,83,81,78,49,10,12,59,43,83,35,21,73,56,71,13,18,96,89,79,24,54,8,15,26,97,44,56,49,43,46,20,34,41,54,63,41,15,45,97,57,47,16,80,88,70,61,42,55,82,29,91,98,39,12,81,32,69,65,81,21,54,82,30,89,28,11,18,6,31,95,88,33,58,64,73,37,16,17,56,59,53,59,70,31,97,7,19,71,78,16,72,87,13,51,60,23,90,28,1,33,19,45,46,14,77,83,30,37,64,6,63,23,26,69,84,34,30,22,68,37,80,95,66,62,33,79,51,97,55,68,9,19,27,53,65,18,82,67,19,6,19,40,63,3,12,30,87,17,14,50,73,23,74,71,4,29,78,92,57,47,57,13,73,62,36,20,92,98,28,56,55,24,7,61,43,86,80,87,50,72,62,5,90,92,11,76,95,84,14,49,4,88,12,8,32,9,97,17,29,20,71,99,8,53,56,63,15,8,91,78,97,78,2,99,32,45,93,34,10,50,73,25,65,6,1,46,32,13,32,31,26,86,74,1,22,32,49,15,59,62,31,59,73,11,25,35,63,22,77,66,22,15,81,31,46,44,15,98,24,89,64,56,96,94,59,50,90,30,62,13,60,10,10,60,79,10,68,48,88,72,2,45,85,35,76,57,26,78,14,53,98,45,20,97,30,14,50,95,84,6,53,91,89,49,9,90,3,7,38,83,65,32,85,83,64,13,35,54,88,55,67,58,66,29,34,99,44,60,42,63,75,17,85,56,60,79,44,40,9,73,12,1,89
29,-1,12,95,31,27,40,90,85,78,7,32,2,79,24,57,70,70,53,72,91,58,80,92,97,53,21,75,62,88,25,46,94,39,44,77,84,38,84,36,87,12,14,83,51,20,15,41,89,37,9,31,57,96,45,2,98,1,20,63,22,49,1,49,38,49,75,9,6,64,6,1,79,98,21,84,29,22,43,82,99,74,6,41,31,30,95,77,82,43,83,19,32,64,79,85,61,48,24,46,62,35,38,94,86,42,50,29,22,49,97,9,81,52,24,26,34,31,92,47,41,50,91,6,80,38,88,64,22,93,71,89,80,12,66,11,99,64,32,52,1,5,84,51,63,27,45,9,66,31,85,72,44,40,66,45,46,75,66,90,87,22,26,56,19,96,77,88,95,69,35,5,49,67,38,61,73,7,14,10,91,62,46,57,64,34,11,63,20,98,23,55,72,13,42,73,27,29,66,18,49,60,37,75,64,10,43,95,4,28,97,4,84,43,96,55,51,94,4,9,84,20,94,39,92,44,42,52,82,60,39,14,12,91,60,48,57,29,63,18,65,25,18,64,41,23,86,37,35,27,7,10,15,78,47,9,77,96,23,67,33,65,59,24,36,44,16,11,24,26,84,90,33,29,25,5,68,57,7,23,61,97,67,31,37,87,48,27,3,10,76,6,25,14,52,66,33,93,67,90,62,33,17,71,7,63,15,3,22,36,50,58,49,33,51,65,37,10,5,41,59,36,20,23,12,81,85,7,3,30,60,48,66,30,61,71,6,40,39,87,74,13,30,51,40,21,85,46,85,74,48,3,21,98,29,7,45,86,62,92,45,82,53,86,4,43,85,22,37,93,38,21,12,72,20,15,44,57,28,21,85,34,65,82,6,69,47,76,7,77,91,30,64,24,68,85,62,34,35,56,26,43,55,87,95,32,77,29,18,20,79,39,13,3,60,21,81,62,37,1,45,46,73,22,39,58,25,84,17,4,43,22,41,74,63,58,82,7,93,70,68,84,43,88,46,36,57,79,81,68,20,44,26,2,89,31,69,31,66,54,37,58,52,49,67,68,47,9,76,6,10,32,3,70,12,79,39,99,69,79,1,84,61,53,37,98,97,55,77,91,13,73,76,3,7,89,39,52,34,44,57,61,51,88,74,21,34,60,11,22,49,48,11,37,41,89,32,73,79,41,74,30,26,74,77,55,65,71,47,25,41,97,84,24,17,46,88,91,81,75,21,14,76,19,45,60,49,57,15,30,29,61,54,72,73,91,67,85,21,29,82,87,37,66,39,40,72,33,81,6,12,23,80,93,56,58,30,38,4,32,37,62,69,79,51,35,16,39,44,79,41,5,44,8,75,87,66,5,28,15
97,12,-1,37,19,95,97,44,47,54,22,10,35,57,24,33,62,21,66,91,46,18,2,28,17,8,17,11,4,14,86,61,33,59,53,75,11,20,59,63,18,14,81,84,37,54,11,2,74,45,6,37,55,96,76,44,2,49,80,81,40,36,65,1,34,1,20,58,84,71,30,71,5,85,58,31,9,14,49,30,71,74,90,26,13,17,6,39,4,61,45,40,46,34,45,41,30,81,60,12,97,60,83,70,64,57,75,35,57,46,19,7,56,16,4,18,40,39,63,61,16,14,75,91,15,32,97,93,69,53,3,8,62,15,70,84,12,36,33,18,43,87,50,96,68,91,4,3,86,27,19,87,6,96,88,95,86,90,49,74,92,81,22,43,15,90,39,55,57,15,22,66,39,35,31,98,22,24,7,62,71,37,87,31,15,43,29,98,60,22,66,18,13,23,20,13,2,41,11,47,95,88,69,26,85,2,66,62,85,97,58,26,30,52,72,34,57,44,20,33,42,51,4,67,17,46,51,91,73,66,35,3,1,23,41,66,17,98,66,49,79,77,45,53,81,38,22,87,27,34,45,84,16,55,70,22,82,71,49,67,92,8,90,6,92,17,85,66,52,91,25,67,72,51,13,25,34,14,12,64,70,41,53,16,50,66,89,97,98,94,10,68,77,54,62,55,36,86,15,85,6,86,44,63,52,69,72,20,15,31,70,77,16,68,83,36,41,46,18,17,73,52,87,72,12,90,46,20,2,93,37,5,82,4,16,82,81,82,84,53,75,91,85,99,46,95,42,26,51,80,14,1,6,84,9,15,85,36,41,27,4,89,35,70,20,15,43,31,98,48,77,24,68,90,46,71,11,93,55,41,72,88,94,50,83,61,20,79,3,17,72,41,24,45,46,71,93,76,88,3,73,40,3,79,46,19,7,80,97,23,74,85,38,63,84,76,35,85,75,81,19,76,8,76,87,3,54,77,96,12,11,28,36,59,93,55,98,96,51,66,80,57,59,49,51,78,70,47,74,37,13,16,71,35,35,93,57,12,17,37,62,68,89,67,73,71,47,90,4,26,49,66,28,36,63,16,54,22,60,8,44,15,77,62,50,37,20,60,33,34,15,46,46,43,76,76,94,65,35,85,55,38,3,52,21,36,4,2,96,81,30,2,59,86,33,69,4,35,13,61,91,57,99,50,13,72,65,71,42,54,45,38,80,82,3,44,56,48,23,42,55,43,20,68,11,48,14,9,94,87,70,79,29,41,73,63,10,96,85,71,75,9,52,4,70,89,48,41,43,34,3,25,21,73,66,10,69,38,91,4,34,28,31,78,30,39,93,31,24,22,64,94,73,38,91,91,6,36,11,98
9,95,37,-1,97,67,3,61,29,30,37,64,16,99,82,26,20,65,47,34,72,98,52,64,98,71,29,16,5,95,38,48,91,26,45,47,56,27,77,55,33,39,8,70,90,19,40,53,84,90,62,5,36,69,60,78,52,32,37,39,6,38,13,73,7,71,88,34,18,86,69,68,99,48,80,71,72,84,87,46,50,43,34,88,39,88,99,11,8,15,96,94,66,67,62,33,82,94,27,50,87,80,32,37,74,61,89,64,19,35,92,52,54,99,88,54,86,10,37,26,30,21,44,88,97,38,12,20,74,23,1,9,79,10,33,40,59,61,26,75,11,89,45,88,78,31,70,49,56,84,74,25,41,32,38,2,50,76,14,56,67,41,23,81,74,59,57,81,66,39,58,36,9,51,70,6,62,91,12,54,49,85,66,21,12,32,67,44,75,71,28,40,55,16,67,47,9,33,78,41,27,71,15,29,44,40,72,62,71,7,22,96,63,74,70,41,91,51,69,97,94,67,19,21,3,23,18,82,54,5,16,80,84,26,27,92,43,55,13,28,69,51,83,30,42,98,87,60,84,93,46,37,40,17,65,85,27,98,20,80,10,95,91,25,17,16,12,28,26,89,49,87,70,68,4,85,28,25,99,91,92,79,46,65,81,44,90,91,55,44,2,5,56,15,42,13,46,83,89,97,35,36,77,92,44,73,79,6,72,24,98,9,47,63,75,61,87,60,41,32,91,9,54,1,9,6,84,94,91,92,49,23,25,30,18,52,96,33,28,2,55,21,87,61,29,60,44,24,6,53,77,93,57,80,66,45,45,49,87,3,92,96,54,89,13,27,32,59,4,89,33,68,28,56,39,69,25,59,10,46,62,80,26,49,41,40,53,81,92,40,88,17,34,41,49,92,41,20,49,3,36,69,72,3,94,78,12,88,49,70,3,96,15,32,38,23,88,95,24,71,28,31,65,6,88,83,54,97,99,65,95,68,67,51,68,23,28,13,82,19,54,74,51,71,6,59,15,56,82,64,35,23,45,3,72,17,96,95,34,34,95,48,90,70,13,53,46,49,81,94,19,44,27,86,31,46,1,10,4,64,59,58,50,60,33,93,8,62,4,92,11,43,82,96,80,20,79,22,34,30,16,58,71,14,6,2,21,6,78,45,2,82,76,24,31,28,62,84,99,48,91,35,79,90,53,22,35,36,97,63,40,98,21,6,38,29,89,90,75,41,11,47,67,65,86,73,16,26,29,2,31,47,86,39,47,44,83,4,73,51,34,69,61,44,57,45,11,74,73,83,46,12,88,13,93,58,53,78,23,20,35,90,41,23,55,69,27,37,24,55,31,1,59,47,17,43,42,36,48,93
93,31,19,97,-1,77,91,75,43,7,6,48,82,43,33,26,16,40,99,54,89,63,13,89,78,9,77,88,12,88,82,61,2,91,52,1,6,84,27,66,16,40,77,78,91,9,55,73,74,94,70,5,26,99,22,9,92,33,6,52,76,6,90,9,77,98,18,79,34,2,30,61,16,71,51,51,4,37,43,34,10,82,76,63,43,99,40,23,74,2,96,67,28,49,22,36,10,40,87,51,89,37,56,42,98,22,54,37,66,85,71,16,73,88,54,45,12,82,87,10,18,93,93,17,15,86,18,65,81,52,45,63,38,99,94,38,87,77,96,8,40,39,17,78,69,92,67,81,17,70,86,13,72,39,77,43,2,35,60,36,95,94,78,91,44,40,26,40,24,72,46,10,76,1,85,96,8,49,93,78,43,29,39,94,22,81,93,98,95,86,78,90,37,50,21,54,90,39,35,75,6,57,38,19,17,65,14,21,45,3,1,30,1,59,70,5,59,29,15,19,11,91,34,26,81,23,91,65,64,82,49,77,19,21,87,93,66,7,57,98,21,36,4,49,11,27,98,67,21,39,85,57,10,81,46,16,13,6,86,21,79,17,54,2,34,90,16,88,29,23,58,87,2,36,86,72,78,65,67,96,72,87,28,27,84,59,41,84,86,25,30,16,68,22,98,3,75,21,27,89,16,85,27,70,54,57,81,72,28,35,64,56,25,97,97,61,23,43,29,49,64,74,16,1,64,45,7,85,65,80,87,16,23,80,38,22,70,2,87,71,46,20,93,72,22,28,84,50,51,41,65,97,19,72,1,54,6,37,37,42,8,58,71,19,57,71,73,14,4,70,79,6,34,29,66,98,17,1,21,81,68,98,9,41,5,70,98,85,74,34,29,83,18,32,17,11,73,34,88,25,28,95,54,44,37,17,43,22,37,50,67,31,76,85,16,50,70,86,23,59,28,59,86,58,42,72,78,10,66,51,62,64,67,23,60,19,34,17,41,85,15,65,41,23,88,85,21,13,56,92,86,47,29,92,11,99,42,6,32,5,37,66,61,31,90,51,60,93,61,89,32,38,37,12,22,25,85,24,87,76,40,3,67,44,15,58,58,22,25,30,32,76,79,2,60,51,48,56,38,53,45,69,20,75,37,22,22,33,47,59,61,92,72,70,16,94,17,78,62,9,86,71,13,45,66,83,14,5,39,17,65,75,66,91,91,36,55,57,93,79,48,77,35,14,69,12,50,46,49,37,70,89,47,79,54,58,5,79,72,1,26,65,2,19,10,81,85,57,98,45,87,63,52,16,35,68,83,40,3,90,10,48,85,97,25,77,26,6,52,29,14,61,47,8,19,59,60,18,58,53
99,27,95,67,77,-1,48,91,48,38,50,7,38,14,26,86,50,42,67,8,25,45,77,48,26,3,28,15,32,46,91,26,36,72,33,76,11,77,90,55,47,23,72,5,48,98,81,8,9,96,15,81,27,17,84,3,21,81,90,40,30,79,70,48,69,71,15,13,59,38,48,62,70,63,40,49,27,19,56,86,46,66,7,70,87,2,25,55,3,38,25,18,29,84,66,20,97,96,98,93,20,45,52,96,79,75,66,7,12,63,31,5,22,49,75,64,77,21,9,46,64,95,32,10,65,55,12,65,32,89,74,65,46,30,61,54,89,56,60,86,66,93,6,24,82,56,61,33,96,62,92,51,86,87,15,55,4,71,46,85,32,23,85,91,43,68,55,47,93,50,49,66,58,95,53,81,29,6,18,23,12,71,4,97,78,59,32,25,26,20,5,17,55,54,37,18,92,86,49,48,40,64,84,62,30,11,45,36,29,86,79,19,9,75,23,39,2,61,35,63,33,74,48,38,35,61,64,75,20,75,60,74,20,45,65,87,81,50,83,84,84,35,76,85,35,98,77,48,20,9,77,47,17,9,96,66,30,86,36,24,65,69,32,10,63,58,3,68,10,49,23,96,66,82,88,42,80,47,73,30,73,29,33,53,99,25,38,26,51,15,72,83,45,17,30,74,48,22,60,5,86,28,23,1,55,43,78,61,66,72,8,61,16,36,54,7,89,29,77,41,91,62,20,47,74,95,85,47,64,89,95,34,67,86,71,2,77,6,96,79,28,45,51,47,32,83,94,37,7,18,82,60,33,13,30,58,44,48,10,49,90,44,97,31,7,50,28,15,51,27,54,91,87,32,46,39,24,73,45,49,39,96,49,38,44,19,47,22,42,89,9,6,83,88,86,79,2,90,53,7,95,94,88,33,68,47,30,97,85,14,86,21,42,98,45,46,48,83,49,92,93,16,12,5,88,53,68,26,25,45,61,88,81,99,10,16,88,35,84,40,49,53,72,50,97,74,18,31,3,82,22,11,49,71,42,25,42,62,47,66,84,25,60,79,66,4,67,26,44,18,74,41,52,55,41,45,88,60,10,57,57,35,27,65,74,4,43,13,97,38,49,11,4,25,1,78,24,7,95,40,31,67,49,44,3,55,76,71,43,84,4,62,93,75,2,90,37,21,69,16,45,9,25,6,86,22,46,85,44,85,39,14,77,68,97,46,62,94,50,47,60,33,85,42,74,41,58,48,10,6,50,3,51,64,57,50,77,70,10,95,89,64,17,22,55,97,39,31,89,55,50,36,62,99,54,95,94,15,29,40,63,39,96,83,7,13,31,91,54,87,99,16,58,95,30,54,64,22,99,24
34,40,97,3,91,48,-1,54,70,50,88,61,18,28,60,45,50,32,39,23,83,99,52,4,35,68,43,74,51,70,97,4,8,40,70,77,94,96,95,83,32,26,84,17,34,34,10,43,50,58,68,31,19,61,6,51,77,68,65,67,20,75,57,2,6,36,36,67,10,99,16,78,14,33,27,28,54,84,2,52,43,85,97,72,38,89,79,50,65,55,89,44,64,25,81,99,75,7,15,13,32,77,51,72,20,82,4,44,83,50,68,13,90,81,82,72,39,88,35,76,15,75,47,91,90,35,36,41,27,99,98,57,98,21,5,39,45,26,14,16,68,21,10,5,72,42,76,76,56,62,24,51,57,97,22,4,12,11,4,11,13,80,49,42,99,54,95,49,78,4,45,40,58,26,11,84,75,8,77,78,1,16,46,7,57,63,40,18,84,68,47,70,21,96,60,4,12,13,16,54,48,71,52,22,42,16,31,10,8,42,67,93,23,37,2,4,99,81,9,28,86,10,57,33,28,17,24,16,98,41,14,79,18,23,40,95,39,4,44,1,19,20,94,35,79,62,59,41,82,28,68,4,75,77,96,10,5,7,54,64,72,96,80,11,99,4,26,49,73,19,44,99,9,2,95,31,54,58,92,7,94,6,91,1,32,1,30,12,73,95,58,84,89,62,81,54,7,91,90,56,49,22,64,6,18,74,61,32,53,9,40,88,5,40,65,24,54,57,38,2,98,92,82,67,59,28,90,59,43,83,64,87,21,47,65,53,87,53,26,3,21,89,45,83,3,81,38,10,13,15,40,87,80,80,65,11,57,27,7,72,58,60,24,5,78,61,67,54,38,16,9,7,20,50,98,7,3,86,77,75,35,23,56,98,44,25,8,15,93,48,44,54,96,44,5,64,8,95,20,54,11,91,87,17,65,16,66,57,23,79,86,73,96,97,71,32,6,39,72,58,2,97,48,43,48,21,39,28,54,88,25,43,4,7,92,44,34,28,1,87,52,49,7,34,88,51,50,7,40,91,61,39,2,87,2,75,29,84,80,11,9,99,82,75,35,90,47,87,53,13,20,51,12,58,64,92,32,59,38,21,11,73,46,44,64,33,12,74,89,89,98,72,66,59,87,80,52,74,20,41,68,74,37,78,44,86,90,23,66,62,49,51,57,1,8,57,12,68,55,41,22,36,3,76,74,71,24,76,26,84,4,71,30,61,19,40,7,60,90,86,99,50,2,19,37,29,22,75,5,67,48,59,99,54,84,84,13,79,27,56,74,89,46,51,26,86,88,21,53,23,16,67,52,14,87,55,76,97,80,91,10,82,8,52,44,88,31,56,52,24,66,15,47,32,74,97,1,89,23,55
85,90,44,61,75,91,54,-1,58,42,3,40,60,43,3,47,29,40,24,49,85,82,38,69,77,7,8,7,52,57,66,94,44,31,24,86,43,37,39,32,73,18,83,57,53,47,18,30,72,51,94,36,61,22,54,97,40,10,67,59,69,12,66,70,61,77,99,99,83,45,73,45,21,97,7,60,72,89,46,29,85,72,51,69,99,39,94,28,89,62,78,33,16,22,6,64,12,79,84,3,43,45,57,97,4,28,5,82,71,61,23,70,1,54,98,3,42,9,98,71,48,79,56,45,36,53,92,71,88,2,5,98,93,36,26,60,13,21,67,34,29,89,65,26,90,63,11,26,44,50,73,82,67,81,26,78,49,65,86,78,94,62,92,17,88,26,3,14,45,15,51,42,22,87,1,72,87,46,8,62,12,64,2,6,87,66,91,58,14,69,68,12,89,84,16,58,64,61,1,43,21,56,50,4,34,44,54,19,77,37,31,12,35,83,73,37,78,30,22,5,36,11,31,36,2,61,47,30,26,81,15,72,42,51,1,25,76,9,88,87,14,21,1,64,29,42,99,64,54,85,3,40,32,38,65,56,71,18,45,37,25,86,81,11,45,64,26,64,24,19,1,57,73,79,36,2,60,70,91,81,32,44,51,74,12,27,43,56,85,99,95,65,74,97,4,14,19,57,57,26,77,48,64,34,52,76,47,99,96,94,87,77,36,91,67,54,10,88,51,56,45,50,53,76,14,65,95,9,79,8,11,26,77,81,33,62,33,5,59,83,16,30,43,91,89,62,45,35,54,26,22,83,1,53,29,32,67,49,31,79,29,5,97,23,48,27,68,69,34,96,34,20,28,79,58,82,33,53,5,56,60,62,4,10,49,78,51,82,39,25,24,72,36,67,82,48,33,75,27,17,9,12,42,34,59,26,15,85,94,35,96,5,64,80,73,56,47,45,84,15,62,13,20,38,47,76,10,70,64,74,34,54,3,56,65,66,83,11,10,94,4,41,11,17,1,87,56,11,66,28,66,62,48,17,30,72,7,82,27,33,98,70,33,72,67,89,8,76,15,84,32,81,27,2,24,64,91,45,58,80,21,33,38,8,81,8,72,45,79,16,4,53,13,61,24,32,61,30,85,17,73,34,53,67,2,36,91,4,28,77,95,15,29,43,65,75,4,31,37,94,76,24,20,78,86,34,23,81,41,78,9,59,68,87,9,88,42,25,89,36,92,28,56,8,87,67,25,89,74,62,41,29,87,75,68,85,61,98,19,91,50,8,12,20,4,21,61,36,4,97,32,42,64,61,15,93,63,82,18,2,19,12,59,71,45,72,43,90,87,9,6,25,90,16,36,36,8,66,40,31
19,85,47,29,43,48,70,58,-1,72,8,14,11,21,85,1,16,39,37,5,70,28,83,95,88,24,37,21,63,87,21,6,69,84,93,95,23,64,60,54,77,88,79,33,94,55,90,85,67,32,59,11,91,75,44,70,78,25,9,6,76,37,53,30,33,66,18,72,82,16,47,13,78,19,90,53,69,98,62,2,37,11,71,7,3,20,34,75,15,52,25,98,93,69,84,53,98,75,64,32,67,56,69,4,18,80,89,3,8,45,43,43,57,48,3,65,38,74,24,16,41,61,27,32,22,90,89,76,62,9,97,99,77,40,58,35,7,25,67,8,72,36,96,55,68,80,99,5,70,25,49,77,92,5,64,95,29,97,40,5,53,80,86,79,53,21,93,73,67,3,53,92,73,52,55,51,61,41,23,54,96,26,31,24,42,34,16,77,92,8,33,32,29,72,57,42,95,26,2,82,94,92,30,29,64,79,2,60,55,36,32,75,78,38,74,86,30,2,48,61,18,44,98,72,57,79,71,58,13,47,15,16,34,5,45,73,8,32,89,70,49,86,80,19,5,35,48,99,14,36,15,2,47,57,67,48,67,61,7,63,82,59,6,8,81,24,33,97,11,20,95,39,36,42,8,2,73,58,80,52,79,31,64,63,19,17,51,48,38,59,42,85,28,85,83,11,17,23,68,2,17,92,23,92,36,1,29,99,20,84,31,78,93,13,90,38,30,2,73,48,43,69,9,45,92,8,27,48,89,25,88,29,76,88,86,49,57,22,45,44,9,7,38,69,5,1,61,6,71,26,68,16,14,37,61,26,2,38,57,63,31,44,12,78,65,34,29,96,14,22,86,97,40,2,83,55,65,7,30,99,18,2,76,8,80,76,34,85,29,89,93,78,7,49,28,94,38,42,2,32,40,83,29,63,36,6,69,73,55,76,67,71,55,87,59,86,13,86,15,44,55,41,70,7,15,85,75,94,15,46,74,55,81,7,17,21,92,11,97,4,57,71,6,81,7,3,67,7,83,45,21,13,6,77,57,90,7,30,93,38,66,29,16,95,29,80,36,54,89,27,91,59,88,12,96,29,97,56,84,71,49,5,42,85,44,45,80,77,79,74,1,77,32,6,68,27,50,76,81,9,49,2,36,20,83,12,52,69,51,47,51,6,12,76,64,4,3,19,6,5,87,51,84,19,4,69,68,6,83,72,32,51,10,87,41,78,7,41,72,59,28,34,43,31,62,13,88,27,64,63,51,90,8,41,71,86,87,8,77,43,96,13,21,40,93,96,74,2,81,90,52,51,14,62,37,42,7,75,5,36,45,72,90,64,46,96,82,64,48,84,64,45,28,10,23,17,56,4,60,7
34,78,54,30,7,38,50,42,72,-1,80,53,15,84,50,16,39,48,82,61,25,92,35,97,7,24,27,89,7,35,19,47,80,86,46,36,27,61,86,17,69,46,13,70,99,13,51,9,38,34,89,94,64,89,92,27,37,2,50,84,98,46,96,66,40,42,14,84,1,89,60,97,73,96,3,53,57,88,15,53,46,43,40,95,72,97,3,21,60,28,1,59,45,27,24,21,44,96,89,83,86,31,16,8,84,21,73,73,47,93,86,61,20,31,80,31,34,2,97,64,96,28,51,47,29,14,29,59,12,22,58,74,15,44,21,80,56,70,28,72,72,86,71,83,96,97,22,25,48,1,50,17,99,32,86,76,24,78,76,72,71,89,43,34,51,35,8,45,5,74,25,43,82,65,41,86,90,17,46,6,37,46,91,96,64,96,30,51,84,44,21,49,9,76,93,76,34,10,28,3,87,83,37,64,3,61,56,89,98,78,46,1,22,84,53,78,82,72,79,92,56,67,20,44,3,83,14,63,35,31,82,89,60,32,55,47,15,86,2,76,38,76,78,48,82,41,30,62,53,69,32,58,36,64,10,85,3,92,35,77,5,81,69,15,72,22,90,79,2,87,33,66,37,54,71,5,48,58,48,78,21,48,94,57,26,51,14,44,70,23,9,74,26,88,51,83,56,43,70,15,80,93,76,87,17,20,20,56,72,62,32,93,12,35,81,82,68,63,3,55,99,98,11,93,57,54,9,5,16,78,21,65,49,22,77,88,97,81,73,94,63,82,16,24,13,41,95,91,52,48,40,25,44,8,5,58,66,4,51,23,46,70,3,94,36,37,99,16,3,82,54,23,84,79,33,49,38,73,61,34,46,29,74,4,48,73,72,42,44,73,56,44,74,93,77,56,66,29,42,31,22,33,79,21,61,27,60,86,8,30,18,98,7,74,27,8,25,63,51,97,82,66,82,35,33,91,8,77,57,91,37,13,71,51,28,35,81,93,19,2,33,71,55,51,59,25,6,34,62,62,7,68,78,93,68,66,94,85,42,67,80,96,37,32,9,84,30,57,7,20,6,33,10,31,19,3,88,26,4,40,95,53,81,81,64,39,4,76,4,49,35,43,99,44,60,37,60,64,63,75,47,80,98,64,95,2,17,16,55,61,60,66,15,43,90,67,1,78,66,2,41,51,51,93,49,66,74,28,50,71,24,4,2,69,51,28,52,14,29,64,68,23,79,55,69,17,30,58,12,2,82,12,70,37,49,65,9,98,31,2,95,13,95,32,52,80,81,9,1,42,71,75,96,60,80,94,80,9,58,21,56,23,77,44,95,97,26,66,69,36,86,98,37,43,32,97,89,61,11,96
