-1,82,51,9,42,78,85,7,76,92,7,17,69,9,1,28,30,99,93,34,58,20,5,66,60,90,10,87,81,24,27,80,79,22,49,20,78,40,38,8,95,33,89,72,59,42,26,49,8,62,47,92,50,48,41,7,71,65,19,76,25,54,75,61,5,28,2,15,30,91,63,75,56,20,94,85,6,44,72,88,13,91,32,60,89,86,56,12,50,12,1,33,74,7,76,32,43,36,31,58,71,97,40,81,60,53,11,22,21,59,69,7,32,16,95,46,19,25,39,49,37,27,50,58,72,13,97,61,2,35,74,84,46,3,59,68,24,50,30,82,86,4,84,10,79,44,50,68,9,46,40,23,1,33,22,83,62,11,55,93,95,49,94,69,65,91,2,13,47,27,20,36,3,75,6,29,61,70,87,92,24,83,39,55,42,79,21,22,30,74,2,58,9,33,15,40,75,29,53,49,68,78,24,57,16,44,80,32,48,55,99,65,10,8,19,9,78,15,85,41,56,99,81,77,21,39,86,37,36,36,67,78,69,45,88,8,6,48,17,65,28,86,96,59,81,38,73,80,50,87,63,2,13,24,13,33,85,20,87,63,63,61,11,50,7,12,43,32,10,71,53,14,12,3,57,61,6,99,38,28,26,91,55,66,36,63,64,21,13,24,81,63,73,19,84,67,19,5,66,98
82,-1,76,15,14,32,10,6,21,19,10,68,36,28,33,9,33,2,72,43,1,24,88,98,24,4,1,81,53,27,96,83,18,74,8,37,52,20,12,99,38,35,73,24,58,81,99,54,11,16,30,24,88,71,15,97,17,49,6,49,81,6,75,62,51,59,48,42,60,51,89,75,95,16,9,51,1,87,11,17,45,48,60,91,53,57,13,36,7,1,41,32,92,80,54,20,40,5,8,51,63,97,81,59,71,18,14,26,59,90,97,22,3,58,86,90,62,74,20,22,15,94,98,96,32,76,47,54,33,78,22,91,7,9,33,88,85,18,18,56,77,10,96,74,61,73,43,35,19,69,68,44,97,85,61,84,91,67,57,99,65,38,69,38,68,70,70,34,61,32,63,45,60,65,6,85,74,85,50,27,70,27,74,64,35,44,41,67,45,11,65,43,75,47,68,22,60,26,4,16,36,72,92,80,52,43,75,26,80,5,4,47,27,76,60,13,70,47,76,86,99,14,57,57,91,41,88,49,68,84,15,87,62,22,42,4,45,57,59,14,21,82,47,42,77,75,86,84,71,73,55,20,98,11,78,41,30,19,76,93,6,80,47,51,49,14,87,36,32,81,87,79,49,13,62,69,94,48,79,65,79,56,87,22,17,55,14,3,84,23,64,94,10,94,67,37,54,11,75,51
51,76,-1,58,46,31,16,67,56,67,59,33,14,65,1,40,65,72,94,78,61,54,52,26,64,76,95,62,72,77,98,76,73,26,33,27,98,64,77,55,33,51,62,15,22,63,24,8,94,44,12,99,82,12,98,86,16,12,25,63,17,63,79,51,96,59,56,32,34,20,78,45,50,22,46,14,73,56,89,67,51,26,64,11,36,6,5,60,55,22,2,14,24,36,35,80,83,95,22,24,65,22,83,65,58,23,92,18,93,84,94,63,97,47,75,92,91,87,79,52,60,5,71,7,75,76,2,64,86,65,64,18,30,5,7,88,4,37,10,76,10,43,97,95,99,19,38,89,70,76,43,26,46,31,67,45,45,50,1,82,39,63,71,46,41,73,45,22,53,83,99,13,25,80,34,35,37,15,17,79,5,78,86,39,87,81,84,36,86,2,20,75,18,99,59,18,92,93,67,69,63,20,19,76,2,73,21,13,46,21,6,25,99,58,24,7,27,9,78,71,55,75,17,56,78,4,20,46,87,57,83,34,97,85,47,55,51,98,12,72,93,1,47,54,35,84,4,9,3,27,27,95,43,43,98,27,57,32,21,39,80,10,16,16,89,28,52,3,33,89,74,36,11,65,52,10,30,17,61,49,27,15,71,95,4,1,84,92,20,62,78,83,76,25,11,19,91,28,3,44
9,15,58,-1,63,27,42,85,1,37,37,96,97,82,58,64,12,81,55,72,44,13,52,32,93,18,30,4,49,68,91,44,73,77,72,4,50,49,14,24,31,4,4,85,2,79,25,12,60,99,92,34,20,48,86,95,66,65,81,24,2,31,33,28,45,11,41,56,65,67,40,75,71,94,45,10,42,76,22,2,97,48,68,14,96,15,45,49,17,40,39,6,7,19,84,29,96,73,72,75,17,14,86,42,37,87,16,86,81,2,23,64,39,3,78,33,33,44,40,28,59,13,36,34,77,19,88,43,7,80,80,69,75,63,11,6,6,62,40,71,55,16,92,54,66,90,97,74,49,57,69,47,67,63,8,8,31,77,16,17,55,94,56,2,72,27,92,6,65,33,68,77,84,72,80,1,35,90,18,45,28,47,87,70,23,66,70,65,64,88,22,25,33,16,18,13,49,7,83,37,89,36,15,4,60,8,75,79,51,67,77,1,71,49,34,21,9,83,70,14,73,18,27,86,18,94,21,12,36,91,41,29,7,42,61,4,60,34,75,77,39,67,70,50,77,78,6,97,16,78,96,79,57,67,36,84,15,6,19,58,69,67,46,28,56,23,35,24,97,57,90,1,42,1,34,94,30,54,59,82,15,59,30,53,26,44,51,74,63,12,35,61,88,90,24,70,84,22,62,43
42,14,46,63,-1,97,54,38,65,62,93,41,55,25,64,45,90,23,37,79,50,23,59,57,67,36,19,47,55,56,32,92,24,27,56,71,89,13,92,10,15,38,10,94,95,42,33,68,66,42,67,84,29,80,23,53,65,77,69,66,28,84,8,66,1,44,54,71,40,20,35,64,75,72,14,89,45,4,32,94,84,63,50,45,64,77,24,3,54,59,1,11,14,30,4,77,97,56,59,55,59,85,40,41,43,68,99,37,96,89,5,44,66,79,38,77,95,19,6,44,45,30,76,13,98,34,9,80,45,20,14,65,67,60,86,45,27,18,49,72,67,61,86,47,36,75,61,83,8,11,64,97,39,87,92,74,42,5,12,84,7,34,28,35,28,33,3,58,87,18,15,85,89,68,17,19,59,87,61,20,93,36,93,37,45,10,91,63,95,57,37,61,32,83,50,32,38,97,29,67,18,45,9,3,68,53,2,23,49,56,80,33,38,40,66,89,93,56,60,36,9,2,13,8,73,94,57,31,65,27,6,55,36,64,11,95,85,40,74,52,2,7,44,9,88,32,45,50,31,38,36,52,91,42,51,26,4,47,72,95,59,65,8,21,54,77,2,47,33,93,96,57,97,48,5,97,36,20,1,31,30,22,12,38,39,59,69,4,49,29,16,21,45,71,45,90,68,6,92,41
78,32,31,27,97,-1,88,33,41,63,71,53,36,96,89,92,14,13,68,15,33,1,55,56,93,8,49,39,34,6,78,54,88,1,9,43,20,12,28,62,71,5,61,25,4,67,7,2,34,35,96,4,15,77,40,94,45,92,55,24,96,60,36,50,71,23,82,37,97,24,67,81,73,21,38,4,26,19,18,23,75,36,53,62,60,66,14,12,92,13,26,41,73,29,30,94,57,86,8,4,70,48,64,40,76,11,63,16,73,94,47,54,50,74,6,85,77,39,88,57,99,55,1,7,80,88,79,21,3,17,92,39,35,86,63,49,32,28,51,74,60,40,71,38,17,60,63,62,3,20,55,37,89,25,13,12,99,31,92,27,47,25,67,14,95,48,80,44,73,54,95,30,49,24,34,99,88,24,84,90,95,29,51,34,12,90,82,47,37,10,93,66,84,84,89,81,17,96,70,83,77,28,69,79,81,1,30,87,49,18,10,53,74,22,59,35,68,85,94,44,42,65,79,72,71,29,24,41,15,9,26,36,54,57,32,13,81,20,46,59,77,22,71,86,42,61,33,37,99,92,23,64,77,18,91,23,27,44,65,94,63,64,45,57,34,97,5,41,16,30,94,45,77,69,61,17,2,17,1,78,21,17,54,18,49,68,65,82,94,78,27,97,28,93,19,1,92,30,19,80
85,10,16,42,54,88,-1,51,83,17,36,82,11,5,68,88,39,34,87,99,54,34,27,86,19,14,30,98,75,75,30,63,88,99,21,91,85,73,83,8,65,26,40,13,71,33,89,74,36,15,87,10,8,78,12,84,71,61,23,4,39,75,66,4,73,95,38,81,82,57,91,68,12,62,22,62,36,53,50,72,55,5,4,27,92,45,86,56,90,73,69,55,56,29,5,4,41,45,35,73,56,41,18,82,65,56,42,35,75,63,1,45,11,52,22,78,74,76,92,51,37,43,20,11,40,25,76,45,19,54,75,44,25,26,14,30,66,81,96,71,70,54,73,58,65,32,97,96,49,90,14,27,42,84,25,47,78,93,47,73,14,40,93,27,61,9,31,62,14,72,46,79,26,21,23,27,12,26,15,51,53,23,92,84,27,82,43,17,47,65,70,59,99,72,62,56,26,76,96,97,9,93,71,92,5,11,73,1,59,59,52,20,3,94,95,3,10,39,34,92,84,94,82,8,75,96,24,86,8,29,17,20,97,40,68,13,23,75,41,75,53,48,3,8,1,24,21,53,33,55,46,39,6,86,19,98,58,1,20,35,36,34,80,30,65,4,15,65,19,39,66,47,58,51,89,44,24,75,8,88,64,88,21,12,40,84,20,95,9,63,70,78,22,91,80,21,36,58,54,85
7,6,67,85,38,33,51,-1,99,94,70,99,25,84,99,17,12,41,32,86,92,34,66,69,71,48,21,34,60,58,40,21,41,23,10,5,59,6,23,10,97,67,20,7,17,25,36,51,34,5,31,44,48,12,98,64,25,28,70,18,8,48,95,50,4,86,58,80,49,58,56,29,67,51,62,10,53,74,76,25,90,69,53,9,55,11,25,92,17,13,3,78,89,44,34,54,48,40,56,53,45,97,94,55,12,17,51,62,79,85,85,28,6,4,86,63,1,4,60,39,61,53,76,92,82,43,91,95,70,79,48,86,75,6,32,37,93,62,62,32,89,46,18,75,67,71,38,87,10,61,23,75,21,69,94,5,29,26,26,38,84,42,91,7,16,95,92,23,12,4,97,86,77,48,4,65,60,30,20,31,80,37,18,30,33,57,80,93,19,15,1,86,12,76,59,13,43,93,87,89,75,26,6,36,87,86,9,7,47,90,28,14,8,71,76,3,43,93,13,55,11,55,84,66,18,33,63,95,54,22,80,90,75,89,58,53,22,39,13,11,43,93,4,34,54,29,16,39,12,14,69,58,24,37,6,2,2,79,97,98,3,34,61,60,30,89,68,4,2,96,41,82,21,92,5,39,56,75,39,12,98,33,54,79,23,78,47,14,46,47,53,65,6,8,32,49,30,72,7,18
76,21,56,1,65,41,83,99,-1,6,17,89,72,22,47,26,71,11,55,78,36,74,43,95,38,42,7,55,13,24,99,81,61,32,47,92,41,50,80,81,70,93,90,23,78,40,16,66,87,85,53,32,64,76,67,57,60,55,35,78,17,41,43,20,13,73,55,18,89,13,16,4,13,66,98,86,26,9,61,42,6,90,26,76,16,73,88,66,57,58,12,12,1,67,29,36,78,33,88,67,98,19,78,95,50,36,90,13,87,16,18,1,70,70,11,5,62,40,83,53,97,14,76,53,25,46,7,9,95,69,62,97,79,63,74,57,94,37,57,48,93,79,14,41,61,89,47,74,61,52,85,87,34,27,78,3,4,52,81,17,99,49,74,19,29,12,17,69,45,57,83,41,89,38,40,88,65,45,46,85,48,28,22,66,92,34,56,70,36,25,30,7,82,28,18,53,34,10,10,22,29,83,70,99,12,5,9,20,67,32,29,1,64,10,55,20,96,94,77,42,66,50,51,67,99,94,98,93,84,97,92,86,83,86,77,95,77,49,52,57,51,5,15,22,8,61,64,81,53,63,69,3,42,9,40,88,6,38,35,80,56,82,69,63,3,93,24,99,54,86,21,48,31,51,66,38,3,21,32,27,68,60,34,31,12,81,3,56,57,55,80,90,29,79,72,40,36,81,65,53
92,19,67,37,62,63,17,94,6,-1,7,4,69,17,4,46,21,6,11,15,82,27,94,52,55,56,68,47,3,72,82,15,66,23,97,2,78,86,95,24,94,69,15,83,55,51,16,98,73,36,46,21,86,49,59,26,42,6,20,46,27,17,58,66,3,64,62,41,82,50,8,54,40,53,32,78,66,21,20,92,16,43,95,93,82,5,76,23,1,14,62,20,37,70,69,4,83,20,26,30,26,10,96,76,72,80,3,36,66,99,37,2,76,46,97,90,52,24,66,67,48,8,37,39,70,64,11,3,52,60,3,25,67,14,55,64,69,14,93,62,57,97,3,36,28,64,37,61,21,22,91,14,65,47,21,99,82,69,11,80,3,64,71,22,13,2,57,12,41,7,98,90,74,67,9,90,29,38,27,9,57,49,74,2,85,32,2,88,68,77,46,45,52,41,32,72,89,12,14,76,2,65,92,28,66,57,14,6,11,89,69,84,7,82,26,66,87,92,53,78,51,54,77,33,10,19,8,95,59,76,61,58,65,84,59,36,62,14,94,47,88,51,89,45,84,93,42,83,24,19,65,8,44,23,34,18,52,3,32,97,51,44,60,71,32,13,49,57,87,65,8,93,43,6,55,61,52,77,66,99,73,83,91,83,19,9,83,72,64,34,84,74,52,78,68,4,13,7,95,67
